SOH,SOH,SOH
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.686166954,0.662576669,0.677257786
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.680788946,0.655597194,0.672011154
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
